"orderID";"customerID";"product";"quantity";"unitprice";"totalprice";"orderstatus";"couponcode";"referral_source";"order_date";"Items_In_Cart";"payment_method";"shipping_add";"tracking_no"
"ORD200359";"C95643";"Desk";4;606.57;2426.28;"Delivered";"WINTER15";"Referral";"2023-06-09";5;"Debit Card";"303 Main St";"TRK23286689"
"ORD200360";"C53810";"Phone";4;589.57;2358.28;"Pending";"no code";"Instagram";"2024-06-06";8;"Cash";"779 Main St";"TRK34630612"
"ORD200361";"C53464";"Printer";5;659.85;3299.25;"Delivered";"SAVE10";"Facebook";"2024-06-29";9;"Credit Card";"197 Main St";"TRK32743531"
"ORD200362";"C53697";"Monitor";4;206.84;827.36;"Cancelled";"WINTER15";"Instagram";"2023-06-27";5;"Cash";"312 Main St";"TRK60476656"
"ORD200363";"C31668";"Laptop";5;113.87;569.35;"Pending";"SAVE10";"Email";"2024-05-24";6;"Credit Card";"871 Main St";"TRK42584392"
"ORD200364";"C85282";"Phone";5;628.74;3143.7;"Cancelled";"FREESHIP";"Facebook";"2023-11-24";9;"Cash";"740 Main St";"TRK86767206"
"ORD200365";"C56796";"Phone";1;678.38;678.38;"Cancelled";"SAVE10";"Referral";"2025-02-14";4;"Credit Card";"607 Main St";"TRK74263180"
"ORD200366";"C95213";"Printer";3;602.24;1806.72;"Pending";"no code";"Referral";"2023-02-10";8;"Debit Card";"603 Main St";"TRK40630538"
"ORD200367";"C13108";"Laptop";5;658.77;3293.85;"Pending";"FREESHIP";"Instagram";"2024-04-25";10;"Gift Card";"712 Main St";"TRK82284400"
"ORD200368";"C85322";"Monitor";3;271.02;813.06;"Cancelled";"no code";"Google";"2023-05-01";6;"Credit Card";"403 Main St";"TRK89728869"
"ORD200369";"C43545";"Monitor";5;375.25;1876.25;"Pending";"SAVE10";"Email";"2024-12-22";9;"Gift Card";"216 Main St";"TRK73937402"
"ORD200370";"C80649";"Phone";1;312.11;312.11;"Cancelled";"WINTER15";"Facebook";"2025-05-03";4;"Online";"870 Main St";"TRK41143313"
"ORD200371";"C59752";"Phone";5;307.76;1538.8;"Pending";"FREESHIP";"Google";"2023-01-05";9;"Gift Card";"179 Main St";"TRK82229639"
"ORD200372";"C53645";"Chair";3;483.53;1450.59;"Returned";"no code";"Referral";"2025-02-14";4;"Cash";"166 Main St";"TRK12123939"
"ORD200373";"C60178";"Laptop";3;341.15;1023.45;"Pending";"FREESHIP";"Instagram";"2023-01-02";4;"Cash";"969 Main St";"TRK84505143"
"ORD200374";"C20286";"Monitor";1;571.9;571.9;"Pending";"WINTER15";"Instagram";"2024-09-16";1;"Gift Card";"129 Main St";"TRK67648338"
"ORD200375";"C87547";"Monitor";4;95.03;380.12;"Shipped";"FREESHIP";"Facebook";"2025-01-16";8;"Online";"400 Main St";"TRK71027262"
"ORD200376";"C64549";"Monitor";5;201.22;1006.1;"Pending";"FREESHIP";"Facebook";"2023-08-24";6;"Debit Card";"341 Main St";"TRK20788231"
"ORD200377";"C24884";"Monitor";1;260.26;260.26;"Pending";"WINTER15";"Instagram";"2024-07-22";5;"Online";"625 Main St";"TRK44538419"
"ORD200378";"C62666";"Chair";5;64.5;322.5;"Pending";"WINTER15";"Instagram";"2024-02-01";8;"Credit Card";"148 Main St";"TRK91029390"
"ORD200379";"C47284";"Phone";3;297.67;893.01;"Shipped";"no code";"Google";"2024-09-21";6;"Online";"500 Main St";"TRK85756094"
"ORD200380";"C35355";"Printer";4;331.9;1327.6;"Pending";"SAVE10";"Instagram";"2024-04-20";5;"Cash";"127 Main St";"TRK52935059"
"ORD200381";"C29467";"Chair";1;191.76;191.76;"Returned";"FREESHIP";"Instagram";"2023-06-07";1;"Credit Card";"223 Main St";"TRK98103385"
"ORD200382";"C26718";"Printer";4;263.09;1052.36;"Shipped";"SAVE10";"Google";"2025-01-30";8;"Debit Card";"272 Main St";"TRK91702525"
"ORD200383";"C18944";"Chair";4;393.8;1575.2;"Pending";"SAVE10";"Email";"2023-01-20";7;"Credit Card";"837 Main St";"TRK45275439"
"ORD200384";"C35628";"Chair";3;553.57;1660.71;"Returned";"FREESHIP";"Facebook";"2024-11-24";4;"Credit Card";"147 Main St";"TRK45688220"
"ORD200385";"C56851";"Chair";5;191.63;958.15;"Delivered";"FREESHIP";"Facebook";"2023-10-31";6;"Gift Card";"752 Main St";"TRK65290904"
"ORD200386";"C12421";"Tablet";1;93.02;93.02;"Returned";"no code";"Email";"2023-04-28";4;"Online";"373 Main St";"TRK32588504"
"ORD200387";"C25316";"Printer";2;39.53;79.06;"Shipped";"WINTER15";"Google";"2024-06-27";3;"Credit Card";"904 Main St";"TRK55423551"
"ORD200388";"C22657";"Printer";3;633.97;1901.91;"Pending";"WINTER15";"Facebook";"2023-12-28";7;"Cash";"152 Main St";"TRK49157047"
"ORD200389";"C29703";"Desk";4;697.5;2790.0;"Shipped";"FREESHIP";"Referral";"2023-12-17";7;"Cash";"558 Main St";"TRK40543461"
"ORD200390";"C55996";"Printer";5;508.69;2543.45;"Delivered";"FREESHIP";"Google";"2023-07-14";10;"Cash";"885 Main St";"TRK30547638"
"ORD200391";"C60037";"Laptop";2;527.46;1054.92;"Cancelled";"FREESHIP";"Referral";"2025-01-16";3;"Debit Card";"516 Main St";"TRK82009557"
"ORD200392";"C95100";"Phone";1;627.2;627.2;"Delivered";"WINTER15";"Email";"2024-02-28";1;"Online";"197 Main St";"TRK47366265"
"ORD200393";"C39906";"Printer";1;75.01;75.01;"Returned";"no code";"Google";"2024-07-14";3;"Credit Card";"921 Main St";"TRK24632134"
"ORD200394";"C70148";"Desk";5;529.55;2647.75;"Shipped";"no code";"Facebook";"2023-07-05";10;"Gift Card";"359 Main St";"TRK34848650"
"ORD200395";"C30010";"Phone";3;127.41;382.23;"Delivered";"SAVE10";"Referral";"2025-04-25";7;"Gift Card";"830 Main St";"TRK35386084"
"ORD200396";"C99217";"Tablet";5;287.13;1435.65;"Shipped";"SAVE10";"Email";"2023-12-01";10;"Online";"778 Main St";"TRK82004594"
"ORD200397";"C30184";"Monitor";1;427.06;427.06;"Cancelled";"WINTER15";"Referral";"2023-09-28";1;"Online";"987 Main St";"TRK86674704"
"ORD200398";"C50275";"Phone";5;53.93;269.65;"Shipped";"SAVE10";"Instagram";"2024-09-04";7;"Gift Card";"729 Main St";"TRK98925264"
"ORD200399";"C64641";"Tablet";5;423.93;2119.65;"Returned";"FREESHIP";"Facebook";"2024-01-07";5;"Debit Card";"319 Main St";"TRK32012588"
"ORD200400";"C56266";"Desk";4;160.22;640.88;"Returned";"WINTER15";"Instagram";"2024-09-28";9;"Debit Card";"304 Main St";"TRK60088901"
"ORD200401";"C98635";"Printer";1;538.68;538.68;"Returned";"no code";"Referral";"2025-04-09";6;"Debit Card";"197 Main St";"TRK14225465"
"ORD200402";"C83026";"Printer";5;337.38;1686.9;"Shipped";"no code";"Referral";"2023-04-09";5;"Gift Card";"858 Main St";"TRK79746259"
"ORD200403";"C28893";"Tablet";1;620.21;620.21;"Returned";"FREESHIP";"Referral";"2024-11-10";1;"Online";"740 Main St";"TRK98333066"
"ORD200404";"C45482";"Monitor";2;99.1;198.2;"Delivered";"no code";"Instagram";"2023-03-09";6;"Cash";"440 Main St";"TRK54571699"
"ORD200405";"C97774";"Monitor";4;451.97;1807.88;"Cancelled";"WINTER15";"Email";"2025-01-26";7;"Online";"603 Main St";"TRK64664424"
"ORD200406";"C11657";"Tablet";4;66.1;264.4;"Returned";"WINTER15";"Google";"2023-12-10";9;"Cash";"572 Main St";"TRK50284486"
"ORD200407";"C85993";"Tablet";4;547.32;2189.28;"Returned";"FREESHIP";"Instagram";"2023-08-13";8;"Cash";"250 Main St";"TRK72547640"
"ORD200408";"C11906";"Printer";3;412.53;1237.59;"Pending";"WINTER15";"Google";"2025-01-01";6;"Online";"536 Main St";"TRK31140158"
"ORD200409";"C45187";"Desk";5;84.13;420.65;"Delivered";"SAVE10";"Google";"2023-06-28";9;"Online";"767 Main St";"TRK12320793"
"ORD200410";"C37375";"Tablet";2;518.23;1036.46;"Shipped";"no code";"Email";"2024-01-18";5;"Debit Card";"184 Main St";"TRK52470162"
"ORD200411";"C66567";"Desk";2;39.51;79.02;"Shipped";"no code";"Facebook";"2024-06-19";5;"Online";"981 Main St";"TRK21174822"
"ORD200412";"C42451";"Tablet";5;133.01;665.05;"Returned";"no code";"Facebook";"2025-04-11";10;"Credit Card";"246 Main St";"TRK31313343"
"ORD200413";"C13923";"Tablet";1;118.8;118.8;"Delivered";"SAVE10";"Email";"2023-10-08";6;"Online";"123 Main St";"TRK87598790"
"ORD200414";"C11829";"Desk";2;139.57;279.14;"Delivered";"WINTER15";"Facebook";"2025-05-04";4;"Cash";"797 Main St";"TRK84229257"
"ORD200415";"C62169";"Chair";1;184.15;184.15;"Shipped";"FREESHIP";"Facebook";"2025-04-06";5;"Gift Card";"655 Main St";"TRK64558985"
"ORD200416";"C20881";"Laptop";2;644.05;1288.1;"Cancelled";"WINTER15";"Referral";"2023-07-18";5;"Gift Card";"652 Main St";"TRK26263902"
"ORD200417";"C44492";"Laptop";5;55.41;277.05;"Cancelled";"no code";"Google";"2023-10-24";5;"Online";"954 Main St";"TRK51429869"
"ORD200418";"C74169";"Printer";1;310.93;310.93;"Cancelled";"no code";"Facebook";"2023-01-11";3;"Online";"862 Main St";"TRK66144809"
"ORD200419";"C70999";"Tablet";2;216.66;433.32;"Pending";"FREESHIP";"Instagram";"2024-04-17";6;"Debit Card";"885 Main St";"TRK75644156"
"ORD200420";"C11921";"Phone";1;452.7;452.7;"Shipped";"FREESHIP";"Instagram";"2024-11-29";5;"Debit Card";"439 Main St";"TRK91362635"
"ORD200421";"C50683";"Chair";2;288.21;576.42;"Cancelled";"no code";"Email";"2023-10-15";5;"Debit Card";"769 Main St";"TRK53032122"
"ORD200422";"C76140";"Phone";4;206.6;826.4;"Returned";"WINTER15";"Referral";"2023-06-05";6;"Gift Card";"914 Main St";"TRK25861469"
"ORD200423";"C94311";"Printer";4;685.2;2740.8;"Cancelled";"WINTER15";"Google";"2024-07-20";6;"Gift Card";"195 Main St";"TRK97308771"
"ORD200424";"C49491";"Chair";5;22.94;114.7;"Pending";"no code";"Email";"2023-04-12";10;"Cash";"339 Main St";"TRK64012257"
"ORD200425";"C40648";"Laptop";2;301.88;603.76;"Returned";"WINTER15";"Email";"2023-03-09";5;"Gift Card";"488 Main St";"TRK25325993"
"ORD200426";"C40967";"Monitor";5;57.45;287.25;"Cancelled";"no code";"Facebook";"2025-03-16";10;"Cash";"315 Main St";"TRK24839296"
"ORD200427";"C25406";"Desk";1;161.24;161.24;"Pending";"WINTER15";"Instagram";"2024-12-18";3;"Credit Card";"379 Main St";"TRK70952564"
"ORD200428";"C77085";"Chair";4;262.58;1050.32;"Cancelled";"WINTER15";"Email";"2024-11-26";8;"Online";"895 Main St";"TRK57227640"
"ORD200429";"C38126";"Printer";4;515.19;2060.76;"Pending";"SAVE10";"Facebook";"2024-12-19";9;"Credit Card";"522 Main St";"TRK90838498"
"ORD200430";"C87448";"Phone";1;450.07;450.07;"Shipped";"FREESHIP";"Google";"2023-06-07";6;"Gift Card";"433 Main St";"TRK44134016"
"ORD200431";"C62312";"Printer";1;52.54;52.54;"Cancelled";"WINTER15";"Facebook";"2024-10-06";6;"Debit Card";"651 Main St";"TRK59623037"
"ORD200432";"C58443";"Tablet";2;424.32;848.64;"Returned";"no code";"Referral";"2023-09-04";6;"Credit Card";"662 Main St";"TRK77163738"
"ORD200433";"C36613";"Monitor";3;631.64;1894.92;"Returned";"FREESHIP";"Facebook";"2023-08-26";3;"Credit Card";"785 Main St";"TRK13282106"
"ORD200434";"C73893";"Printer";5;327.68;1638.4;"Returned";"no code";"Facebook";"2023-10-22";6;"Credit Card";"384 Main St";"TRK85939879"
"ORD200435";"C48601";"Printer";1;414.47;414.47;"Returned";"FREESHIP";"Instagram";"2023-05-27";3;"Debit Card";"101 Main St";"TRK97868309"
"ORD200436";"C14568";"Laptop";4;221.33;885.32;"Pending";"no code";"Google";"2023-02-11";5;"Online";"651 Main St";"TRK73545796"
"ORD200437";"C63378";"Phone";1;512.39;512.39;"Delivered";"FREESHIP";"Instagram";"2024-04-18";2;"Online";"955 Main St";"TRK20863705"
"ORD200438";"C77800";"Tablet";3;459.34;1378.02;"Pending";"SAVE10";"Instagram";"2025-01-03";3;"Gift Card";"436 Main St";"TRK27439574"
"ORD200439";"C91155";"Tablet";1;146.32;146.32;"Shipped";"WINTER15";"Facebook";"2024-09-08";4;"Online";"321 Main St";"TRK36260319"
"ORD200440";"C60215";"Desk";4;83.6;334.4;"Pending";"SAVE10";"Facebook";"2024-11-05";4;"Debit Card";"978 Main St";"TRK31727767"
"ORD200441";"C52915";"Printer";2;328.54;657.08;"Returned";"FREESHIP";"Email";"2023-12-13";6;"Gift Card";"475 Main St";"TRK79466982"
"ORD200442";"C72588";"Chair";5;314.94;1574.7;"Pending";"SAVE10";"Instagram";"2024-05-06";8;"Cash";"661 Main St";"TRK43410829"
"ORD200443";"C61668";"Chair";2;69.64;139.28;"Returned";"no code";"Facebook";"2024-05-14";6;"Cash";"813 Main St";"TRK58970302"
"ORD200444";"C79508";"Printer";1;135.17;135.17;"Shipped";"FREESHIP";"Instagram";"2024-06-08";6;"Online";"585 Main St";"TRK61882353"
"ORD200445";"C94569";"Phone";1;487.21;487.21;"Delivered";"SAVE10";"Referral";"2024-03-23";3;"Cash";"227 Main St";"TRK31351770"
"ORD200446";"C89592";"Laptop";5;509.58;2547.9;"Delivered";"FREESHIP";"Instagram";"2023-10-18";6;"Online";"262 Main St";"TRK49442402"
"ORD200447";"C48207";"Printer";2;416.81;833.62;"Returned";"no code";"Facebook";"2024-04-07";2;"Cash";"356 Main St";"TRK45355655"
"ORD200448";"C16776";"Laptop";2;160.0;320.0;"Pending";"SAVE10";"Instagram";"2023-09-04";4;"Cash";"854 Main St";"TRK12860600"
"ORD200449";"C91518";"Tablet";3;253.05;759.15;"Pending";"no code";"Instagram";"2024-08-26";3;"Online";"286 Main St";"TRK48688724"
"ORD200450";"C36408";"Monitor";5;615.1;3075.5;"Returned";"WINTER15";"Instagram";"2024-01-15";10;"Gift Card";"160 Main St";"TRK94023253"
"ORD200451";"C14837";"Monitor";1;183.18;183.18;"Cancelled";"SAVE10";"Email";"2023-04-01";6;"Debit Card";"647 Main St";"TRK17501136"
"ORD200452";"C36467";"Printer";1;75.78;75.78;"Pending";"SAVE10";"Google";"2023-07-23";5;"Cash";"581 Main St";"TRK20863987"
"ORD200453";"C15017";"Tablet";1;675.57;675.57;"Shipped";"WINTER15";"Facebook";"2025-05-02";1;"Cash";"492 Main St";"TRK51241924"
"ORD200454";"C54759";"Laptop";1;109.29;109.29;"Cancelled";"FREESHIP";"Google";"2024-11-27";5;"Debit Card";"686 Main St";"TRK75583042"
"ORD200455";"C58341";"Phone";1;639.83;639.83;"Pending";"SAVE10";"Referral";"2024-03-26";2;"Debit Card";"874 Main St";"TRK32856728"
"ORD200456";"C94479";"Desk";5;62.81;314.05;"Shipped";"SAVE10";"Facebook";"2023-06-26";9;"Credit Card";"259 Main St";"TRK69089975"
"ORD200457";"C50236";"Desk";4;615.83;2463.32;"Returned";"WINTER15";"Instagram";"2025-05-25";4;"Online";"545 Main St";"TRK67692578"
"ORD200458";"C31412";"Monitor";4;510.58;2042.32;"Returned";"WINTER15";"Email";"2024-07-02";7;"Credit Card";"196 Main St";"TRK61946127"
"ORD200459";"C90142";"Desk";1;334.39;334.39;"Returned";"no code";"Instagram";"2024-07-24";2;"Credit Card";"433 Main St";"TRK39717191"
"ORD200460";"C83548";"Laptop";1;144.25;144.25;"Returned";"WINTER15";"Referral";"2024-10-06";2;"Cash";"474 Main St";"TRK93822942"
"ORD200461";"C29697";"Tablet";1;401.82;401.82;"Shipped";"FREESHIP";"Google";"2024-06-08";5;"Credit Card";"407 Main St";"TRK47776482"
"ORD200462";"C22991";"Phone";1;252.68;252.68;"Cancelled";"no code";"Referral";"2025-03-31";1;"Online";"731 Main St";"TRK32796086"
"ORD200463";"C25276";"Laptop";5;662.78;3313.9;"Shipped";"SAVE10";"Instagram";"2023-05-26";9;"Debit Card";"214 Main St";"TRK14011732"
"ORD200464";"C39176";"Tablet";4;434.42;1737.68;"Cancelled";"FREESHIP";"Google";"2023-03-14";6;"Online";"739 Main St";"TRK71418686"
"ORD200465";"C58773";"Printer";5;513.49;2567.45;"Cancelled";"no code";"Google";"2024-02-26";8;"Gift Card";"391 Main St";"TRK65438300"
"ORD200466";"C37412";"Phone";1;432.47;432.47;"Delivered";"FREESHIP";"Referral";"2023-07-18";4;"Cash";"895 Main St";"TRK97829604"
"ORD200467";"C36492";"Desk";1;45.94;45.94;"Cancelled";"WINTER15";"Email";"2024-08-30";2;"Cash";"572 Main St";"TRK44350440"
"ORD200468";"C90110";"Phone";1;418.36;418.36;"Delivered";"FREESHIP";"Email";"2025-06-21";5;"Credit Card";"998 Main St";"TRK60203957"
"ORD200469";"C13877";"Chair";5;676.98;3384.9;"Cancelled";"no code";"Facebook";"2023-11-26";5;"Cash";"893 Main St";"TRK17254691"
"ORD200470";"C25149";"Tablet";4;263.62;1054.48;"Shipped";"SAVE10";"Email";"2023-09-29";5;"Cash";"672 Main St";"TRK33538608"
"ORD200471";"C52717";"Desk";5;551.27;2756.35;"Cancelled";"FREESHIP";"Referral";"2025-04-19";7;"Online";"395 Main St";"TRK27625571"
"ORD200472";"C60029";"Chair";3;508.12;1524.36;"Cancelled";"FREESHIP";"Referral";"2023-01-06";8;"Credit Card";"796 Main St";"TRK86461316"
"ORD200473";"C28552";"Chair";2;14.93;29.86;"Shipped";"no code";"Facebook";"2025-02-25";4;"Online";"449 Main St";"TRK71597160"
"ORD200474";"C72293";"Printer";3;229.34;688.02;"Shipped";"SAVE10";"Referral";"2023-11-15";6;"Credit Card";"398 Main St";"TRK84378003"
"ORD200475";"C29844";"Tablet";2;438.62;877.24;"Cancelled";"SAVE10";"Facebook";"2025-04-19";3;"Cash";"363 Main St";"TRK91642337"
"ORD200476";"C77872";"Phone";2;513.59;1027.18;"Returned";"FREESHIP";"Referral";"2024-01-15";4;"Online";"867 Main St";"TRK19292184"
"ORD200477";"C56564";"Phone";2;253.74;507.48;"Shipped";"SAVE10";"Google";"2025-03-05";5;"Online";"481 Main St";"TRK13166044"
"ORD200478";"C16758";"Tablet";3;62.77;188.31;"Shipped";"FREESHIP";"Referral";"2024-11-01";6;"Gift Card";"914 Main St";"TRK88544431"
"ORD200479";"C87011";"Monitor";4;25.29;101.16;"Pending";"no code";"Google";"2023-02-18";8;"Credit Card";"943 Main St";"TRK21429162"
"ORD200480";"C21147";"Chair";1;335.1;335.1;"Pending";"FREESHIP";"Referral";"2023-06-16";6;"Debit Card";"126 Main St";"TRK93171043"
"ORD200481";"C94568";"Laptop";4;484.85;1939.4;"Delivered";"WINTER15";"Referral";"2023-04-23";5;"Debit Card";"317 Main St";"TRK58653915"
"ORD200482";"C35852";"Monitor";3;381.41;1144.23;"Pending";"no code";"Instagram";"2025-03-02";6;"Online";"989 Main St";"TRK22302049"
"ORD200483";"C66462";"Phone";5;347.92;1739.6;"Pending";"WINTER15";"Google";"2023-01-18";6;"Cash";"982 Main St";"TRK52743700"
"ORD200484";"C29092";"Chair";4;15.01;60.04;"Cancelled";"no code";"Facebook";"2024-05-29";6;"Cash";"767 Main St";"TRK90455340"
"ORD200485";"C46651";"Chair";3;404.79;1214.37;"Shipped";"SAVE10";"Instagram";"2023-08-01";6;"Cash";"764 Main St";"TRK67679195"
"ORD200486";"C88981";"Printer";4;611.26;2445.04;"Shipped";"SAVE10";"Referral";"2023-02-03";5;"Cash";"558 Main St";"TRK75267873"
"ORD200487";"C40136";"Printer";3;346.52;1039.56;"Pending";"SAVE10";"Google";"2023-03-09";3;"Credit Card";"211 Main St";"TRK92924852"
"ORD200488";"C81573";"Chair";1;36.65;36.65;"Cancelled";"WINTER15";"Email";"2024-12-05";1;"Online";"556 Main St";"TRK96522994"
"ORD200489";"C11940";"Tablet";3;149.34;448.02;"Cancelled";"WINTER15";"Email";"2023-09-05";7;"Gift Card";"589 Main St";"TRK85466461"
"ORD200490";"C50097";"Chair";5;467.81;2339.05;"Cancelled";"no code";"Facebook";"2024-07-22";10;"Online";"539 Main St";"TRK62785150"
"ORD200491";"C98168";"Phone";5;420.7;2103.5;"Pending";"WINTER15";"Facebook";"2023-01-05";5;"Cash";"481 Main St";"TRK56423359"
"ORD200492";"C39074";"Laptop";5;606.52;3032.6;"Shipped";"SAVE10";"Instagram";"2023-10-25";6;"Debit Card";"103 Main St";"TRK13027036"
"ORD200493";"C84908";"Phone";1;420.26;420.26;"Pending";"FREESHIP";"Facebook";"2025-01-28";4;"Credit Card";"372 Main St";"TRK64135970"
"ORD200494";"C64516";"Laptop";3;505.79;1517.37;"Pending";"FREESHIP";"Referral";"2023-07-19";3;"Debit Card";"459 Main St";"TRK63920573"
"ORD200495";"C63827";"Phone";4;493.73;1974.92;"Pending";"SAVE10";"Facebook";"2025-06-05";6;"Debit Card";"947 Main St";"TRK35730581"
"ORD200496";"C93618";"Printer";3;201.21;603.63;"Cancelled";"SAVE10";"Google";"2025-03-14";3;"Online";"249 Main St";"TRK66129326"
"ORD200497";"C93948";"Printer";3;112.29;336.87;"Shipped";"no code";"Google";"2024-10-24";6;"Gift Card";"454 Main St";"TRK77358113"
"ORD200498";"C73961";"Tablet";4;132.56;530.24;"Returned";"WINTER15";"Instagram";"2023-07-12";8;"Cash";"306 Main St";"TRK32607173"
"ORD200499";"C18138";"Printer";3;539.46;1618.38;"Shipped";"SAVE10";"Facebook";"2023-04-06";4;"Credit Card";"520 Main St";"TRK20289483"
"ORD200500";"C79475";"Laptop";5;508.59;2542.95;"Returned";"WINTER15";"Facebook";"2024-04-07";8;"Cash";"169 Main St";"TRK42168516"
"ORD200501";"C88546";"Desk";4;203.46;813.84;"Pending";"SAVE10";"Referral";"2024-02-04";7;"Credit Card";"226 Main St";"TRK19867754"
"ORD200502";"C69332";"Monitor";3;565.25;1695.75;"Returned";"SAVE10";"Email";"2023-05-20";7;"Debit Card";"745 Main St";"TRK65718848"
"ORD200503";"C64554";"Tablet";3;136.84;410.52;"Pending";"FREESHIP";"Facebook";"2023-08-31";4;"Online";"498 Main St";"TRK95384568"
"ORD200504";"C11676";"Monitor";2;464.5;929.0;"Cancelled";"WINTER15";"Instagram";"2025-06-11";2;"Online";"805 Main St";"TRK35726395"
"ORD200505";"C36014";"Printer";2;434.97;869.94;"Shipped";"no code";"Email";"2023-06-11";7;"Online";"558 Main St";"TRK97246526"
"ORD200506";"C23279";"Monitor";2;43.67;87.34;"Returned";"WINTER15";"Instagram";"2023-07-25";4;"Cash";"696 Main St";"TRK58039693"
"ORD200507";"C86481";"Phone";1;171.59;171.59;"Pending";"WINTER15";"Email";"2023-07-05";5;"Credit Card";"546 Main St";"TRK87513944"
"ORD200508";"C39550";"Phone";1;558.27;558.27;"Delivered";"no code";"Referral";"2025-05-14";1;"Online";"976 Main St";"TRK24120267"
"ORD200509";"C68937";"Laptop";2;425.03;850.06;"Returned";"WINTER15";"Google";"2023-02-15";2;"Cash";"560 Main St";"TRK31908657"
"ORD200510";"C72533";"Printer";1;376.76;376.76;"Delivered";"SAVE10";"Email";"2024-12-16";5;"Debit Card";"389 Main St";"TRK51288986"
"ORD200511";"C11415";"Monitor";5;575.24;2876.2;"Delivered";"WINTER15";"Email";"2024-03-15";7;"Cash";"267 Main St";"TRK65061457"
"ORD200512";"C14114";"Desk";3;568.02;1704.06;"Pending";"FREESHIP";"Instagram";"2024-09-27";3;"Online";"856 Main St";"TRK63290700"
"ORD200513";"C64128";"Tablet";3;94.88;284.64;"Shipped";"no code";"Referral";"2025-02-09";8;"Gift Card";"533 Main St";"TRK37053575"
"ORD200514";"C15629";"Printer";3;304.15;912.45;"Shipped";"WINTER15";"Instagram";"2023-04-16";3;"Gift Card";"492 Main St";"TRK64926044"
"ORD200515";"C67561";"Phone";3;553.52;1660.56;"Shipped";"FREESHIP";"Facebook";"2023-03-14";4;"Gift Card";"160 Main St";"TRK75900717"
"ORD200516";"C47022";"Monitor";3;166.99;500.97;"Returned";"no code";"Facebook";"2024-04-07";8;"Cash";"208 Main St";"TRK28855040"
"ORD200517";"C55205";"Tablet";4;198.35;793.4;"Cancelled";"FREESHIP";"Google";"2024-04-09";7;"Cash";"943 Main St";"TRK88141634"
"ORD200518";"C30686";"Printer";4;403.58;1614.32;"Pending";"SAVE10";"Referral";"2025-06-13";9;"Online";"319 Main St";"TRK59807273"
"ORD200519";"C71797";"Laptop";4;464.29;1857.16;"Returned";"SAVE10";"Email";"2025-05-10";5;"Debit Card";"941 Main St";"TRK66010667"
"ORD200520";"C66332";"Monitor";3;635.98;1907.94;"Returned";"no code";"Referral";"2023-03-10";5;"Cash";"959 Main St";"TRK27063398"
"ORD200521";"C82318";"Phone";1;528.06;528.06;"Shipped";"no code";"Facebook";"2024-02-25";2;"Credit Card";"991 Main St";"TRK37534165"
"ORD200522";"C66254";"Chair";1;515.32;515.32;"Cancelled";"FREESHIP";"Email";"2024-04-20";1;"Gift Card";"740 Main St";"TRK82843861"
"ORD200523";"C65083";"Desk";4;657.79;2631.16;"Returned";"WINTER15";"Google";"2025-02-18";6;"Credit Card";"652 Main St";"TRK60937148"
"ORD200524";"C44778";"Phone";1;153.0;153.0;"Returned";"no code";"Referral";"2023-10-25";4;"Credit Card";"103 Main St";"TRK92617366"
"ORD200525";"C54499";"Monitor";1;668.48;668.48;"Shipped";"SAVE10";"Email";"2023-12-03";1;"Debit Card";"160 Main St";"TRK18061555"
"ORD200526";"C91201";"Desk";2;46.5;93.0;"Returned";"WINTER15";"Google";"2024-02-29";7;"Cash";"837 Main St";"TRK63526023"
"ORD200527";"C27202";"Chair";5;653.47;3267.35;"Cancelled";"SAVE10";"Referral";"2024-08-19";10;"Credit Card";"967 Main St";"TRK75406128"
"ORD200528";"C32011";"Chair";1;628.89;628.89;"Returned";"SAVE10";"Referral";"2025-02-26";2;"Credit Card";"686 Main St";"TRK70997744"
"ORD200529";"C21181";"Tablet";2;675.1;1350.2;"Pending";"FREESHIP";"Google";"2024-04-07";4;"Cash";"938 Main St";"TRK50363421"
"ORD200530";"C98450";"Chair";4;89.41;357.64;"Pending";"no code";"Google";"2024-07-18";9;"Online";"613 Main St";"TRK14809530"
"ORD200531";"C64502";"Desk";5;320.01;1600.05;"Delivered";"no code";"Referral";"2024-07-02";6;"Gift Card";"722 Main St";"TRK14914388"
"ORD200532";"C47365";"Laptop";2;41.0;82.0;"Delivered";"no code";"Email";"2025-05-03";7;"Online";"369 Main St";"TRK42207882"
"ORD200533";"C66349";"Desk";1;565.85;565.85;"Returned";"FREESHIP";"Facebook";"2023-03-05";1;"Gift Card";"715 Main St";"TRK63550793"
"ORD200534";"C73289";"Chair";3;648.59;1945.77;"Cancelled";"SAVE10";"Email";"2024-06-06";4;"Debit Card";"906 Main St";"TRK70872738"
"ORD200535";"C48649";"Monitor";3;68.12;204.36;"Cancelled";"FREESHIP";"Email";"2024-07-24";3;"Online";"332 Main St";"TRK45821445"
"ORD200536";"C18724";"Chair";1;616.1;616.1;"Returned";"no code";"Email";"2024-06-09";6;"Cash";"124 Main St";"TRK52508861"
"ORD200537";"C68553";"Tablet";3;247.47;742.41;"Delivered";"SAVE10";"Facebook";"2025-03-23";4;"Online";"385 Main St";"TRK58218971"
"ORD200538";"C61280";"Phone";3;490.74;1472.22;"Shipped";"WINTER15";"Email";"2024-05-24";3;"Cash";"100 Main St";"TRK95487711"
"ORD200539";"C53277";"Desk";3;531.72;1595.16;"Delivered";"SAVE10";"Google";"2025-02-18";7;"Gift Card";"473 Main St";"TRK17653832"
